,harmonised_code,harmonised_name,nuts_3_code,nuts_3_name,nuts_2_code,nuts_2_name,nuts_1_code,nuts_1_name
2909,KSH_31927,Beremend,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2910,KSH_31936,Illocska,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2911,KSH_31945,Pápa,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
2912,KSH_31954,Debréte,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2913,KSH_31963,Tahitótfalu,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2914,KSH_31972,Paszab,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
2915,KSH_31981,Márokföld,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2916,KSH_31990,Súr,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
2917,KSH_32009,Szentdénes,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2918,KSH_32018,Iszkaszentgyörgy,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
2919,KSH_32027,Bugyi,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2920,KSH_32036,Keléd,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2921,KSH_32045,Táplánszentkereszt,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2922,KSH_32054,Zalaegerszeg,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2923,KSH_32063,Kávás,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2924,KSH_32072,Teklafalu,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2925,KSH_32081,Alsópáhok,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2926,KSH_32090,Királd,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2927,KSH_32106,Inárcs,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2928,KSH_32115,Ötvöskónyi,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2929,KSH_32124,Bérbaltavár,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2930,KSH_32133,Sérsekszőlős,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2931,KSH_32142,Vindornyafok,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2932,KSH_32151,Bogád,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2933,KSH_32160,Sásd,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2934,KSH_32179,Kál,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
2935,KSH_32188,Hegyfalu,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2936,KSH_32197,Újudvar,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2937,KSH_32203,Fehérvárcsurgó,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
2938,KSH_32212,Márkó,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
2939,KSH_32221,Külsősárd,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2940,KSH_32230,Kakucs,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2941,KSH_32249,Árpás,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2942,KSH_32258,Szakácsi,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2943,KSH_32267,Kilimán,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2944,KSH_32276,Devecser,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
2945,KSH_32285,Csengele,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
2946,KSH_32294,Nyírábrány,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
2947,KSH_32300,Nógrádkövesd,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
2948,KSH_32319,Cserhátszentiván,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
2949,KSH_32328,Encsencs,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
2950,KSH_32337,Baté,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2951,KSH_32346,Almásfüzitő,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
2952,KSH_32355,Libickozma,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2953,KSH_32364,Nagylók,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
2954,KSH_32373,Diósviszló,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2955,KSH_32382,Nyírmártonfalva,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
2956,KSH_32391,Drávaiványi,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2957,KSH_32407,Magyarnándor,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
2958,KSH_32416,Tengőd,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2959,KSH_32425,Peterd,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2960,KSH_32434,Kiskunhalas,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
2961,KSH_32452,Nyírkáta,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
2962,KSH_32461,Szilvásszentmárton,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2963,KSH_32470,Somogybabod,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2964,KSH_32489,Szegvár,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
2965,KSH_32498,Kondó,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2966,KSH_32504,Kunszentmárton,HU322,Jász-Nagykun-Szolnok,HU32,Észak-Alföld,HU3,Alföld és Észak
2967,KSH_32513,Pördefölde,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2968,KSH_32522,Zalaszentgrót,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2969,KSH_32531,Serényfalva,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2970,KSH_32540,Nemesnádudvar,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
2971,KSH_32559,Gödöllő,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2972,KSH_32568,Újszentmargita,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
2973,KSH_32577,Papos,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
2974,KSH_32586,Vérteskethely,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
2975,KSH_32595,Dénesfa,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2976,KSH_32601,Somogytúr,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2977,KSH_32610,Fót,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2978,KSH_32629,Ostffyasszonyfa,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2979,KSH_32638,Tornyiszentmiklós,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2980,KSH_32647,Kerkateskánd,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2981,KSH_32656,Mezőladány,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
2982,KSH_32665,Nemesnép,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2983,KSH_32674,Rinyakovácsi,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2984,KSH_32683,Perecse,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2985,KSH_32692,Penyige,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
2986,KSH_32708,Dobronhegy,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2987,KSH_32717,Feketeerdő,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2988,KSH_32726,Kisrécse,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
2989,KSH_32735,Attala,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
2990,KSH_32744,Tésenfa,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
2991,KSH_32753,Dég,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
2992,KSH_32762,Felsőnyárád,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
2993,KSH_32771,Kocsér,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
2994,KSH_32780,Simonfa,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2995,KSH_32799,Barcs,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2996,KSH_32805,Nagykorpád,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
2997,KSH_32814,Csögle,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
2998,KSH_32823,Bugac,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
2999,KSH_32832,Meszlen,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3000,KSH_32841,Szentborbás,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
3001,KSH_32850,Váralja,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
3002,KSH_32869,Kérsemjén,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
3003,KSH_32878,Csót,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
3004,KSH_32887,Bükkzsérc,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
3005,KSH_32896,Tar,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
3006,KSH_32902,Kehidakustány,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3007,KSH_32911,Bér,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
3008,KSH_32920,Nagykölked,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3009,KSH_32939,Nagylózs,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3010,KSH_32948,Nemesbük,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3011,KSH_32957,Elek,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
3012,KSH_32966,Tarnabod,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
3013,KSH_32975,Kőröstetétlen,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
3014,KSH_32984,Bucsu,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3015,KSH_32993,Kács,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
3016,KSH_33002,Bodolyabér,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3017,KSH_33011,Szécsényfelfalu,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
3018,KSH_33020,Forráskút,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
3019,KSH_33039,Zalameggyes,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
3020,KSH_33048,Encs,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
3021,KSH_33057,Zics,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
3022,KSH_33066,Ibafa,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3023,KSH_33075,Tarhos,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
3024,KSH_33084,Gordisa,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3025,KSH_33093,Alacska,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
3026,KSH_33109,Csatka,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
3027,KSH_33118,Csomád,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
3028,KSH_33127,Berhida,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
3029,KSH_33136,Zalaszentgyörgy,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3030,KSH_33145,Nyírpazony,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
3031,KSH_33154,Bóly,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3032,KSH_33163,Dad,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
3033,KSH_33172,Szeleste,HU222,Vas,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3034,KSH_33181,Nagyrozvágy,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
3035,KSH_33190,Doboz,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
3036,KSH_33206,Kisecset,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
3037,KSH_33215,Kisnyárád,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3038,KSH_33224,Márokpapi,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
3039,KSH_33233,Gödre,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3040,KSH_33242,Hollókő,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
3041,KSH_33251,Felpéc,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3042,KSH_33260,Bélapátfalva,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
3043,KSH_33279,Alsószentmárton,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3044,KSH_33288,Zalaszántó,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3045,KSH_33297,Hunya,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
3046,KSH_33303,Bódvarákó,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
3047,KSH_33312,Felsőtold,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
3048,KSH_33321,Soponya,HU211,Fejér,HU21,Közép-Dunántúl,HU2,Dunántúl
3049,KSH_33330,Lánycsók,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3050,KSH_33349,Mőcsény,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
3051,KSH_33358,Terem,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
3052,KSH_33367,Szeged,HU333,Csongrád-Csanád,HU33,Dél-Alföld,HU3,Alföld és Észak
3053,KSH_33376,Miklósi,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
3054,KSH_33385,Acsalag,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3055,KSH_33394,Kapoly,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
3056,KSH_33400,Kishartyán,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
3057,KSH_33419,Perkupa,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
3058,KSH_33428,Egervár,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3059,KSH_33437,Szerep,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
3060,KSH_33446,Bedő,HU321,Hajdú-Bihar,HU32,Észak-Alföld,HU3,Alföld és Észak
3061,KSH_33455,Gyomaendrőd,HU332,Békés,HU33,Dél-Alföld,HU3,Alföld és Észak
3062,KSH_33482,Sátorhely,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3063,KSH_33491,Szárliget,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
3064,KSH_33516,Szákszend,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
3065,KSH_33525,Mátraterenye,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
3066,KSH_33534,Bátonyterenye,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
3067,KSH_33543,Nagyszentjános,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3068,KSH_33552,Herceghalom,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
3069,KSH_33561,Apaj,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
3070,KSH_33570,Pörböly,HU233,Tolna,HU23,Dél-Dunántúl,HU2,Dunántúl
3071,KSH_33589,Érsekhalma,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
3072,KSH_33598,Felsőlajos,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
3073,KSH_33604,Újtelek,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
3074,KSH_33613,Szentegát,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3075,KSH_33622,Fülöpjakab,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
3076,KSH_33631,Bugacpusztaháza,HU331,Bács-Kiskun,HU33,Dél-Alföld,HU3,Alföld és Észak
3077,KSH_33640,Csém,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
3078,KSH_33659,Újdombrád,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
3079,KSH_33668,Lébény,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3080,KSH_33677,Mosonszentmiklós,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3081,KSH_33686,Petőfibánya,HU312,Heves,HU31,Észak-Magyarország,HU3,Alföld és Észak
3082,KSH_33695,Kisfalud,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3083,KSH_33701,Rábacsécsény,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3084,KSH_33710,Rábaszentmihály,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3085,KSH_33729,Verőce,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
3086,KSH_33738,Kismaros,HU120,Pest,HU12,Pest,HU1,Közép-Magyarország
3087,KSH_33747,Tiszavid,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
3088,KSH_33756,Máza,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3089,KSH_33765,Szászvár,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3090,KSH_33774,Gyüre,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
3091,KSH_33783,Nagyvarsány,HU323,Szabolcs-Szatmár-Bereg,HU32,Észak-Alföld,HU3,Alföld és Észak
3092,KSH_33792,Lakhegy,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3093,KSH_33808,Bodrogkisfalud,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
3094,KSH_33817,Szegi,HU311,Borsod-Abaúj-Zemplén,HU31,Észak-Magyarország,HU3,Alföld és Észak
3095,KSH_33826,Neszmély,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
3096,KSH_33835,Dunaalmás,HU212,Komárom-Esztergom,HU21,Közép-Dunántúl,HU2,Dunántúl
3097,KSH_33844,Balatonrendes,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
3098,KSH_33853,Balatonboglár,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
3099,KSH_33862,Balatonlelle,HU232,Somogy,HU23,Dél-Dunántúl,HU2,Dunántúl
3100,KSH_33871,Egeralja,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
3101,KSH_33880,Patvarc,HU313,Nógrád,HU31,Észak-Magyarország,HU3,Alföld és Észak
3102,KSH_33899,Nagydobsza,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3103,KSH_33905,Kisdobsza,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3104,KSH_33914,Tarjánpuszta,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3105,KSH_33923,Mánfa,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3106,KSH_33932,Hobol,HU231,Baranya,HU23,Dél-Dunántúl,HU2,Dunántúl
3107,KSH_33941,Eplény,HU213,Veszprém,HU21,Közép-Dunántúl,HU2,Dunántúl
3108,KSH_33950,Bőny,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3109,KSH_33969,Rétalap,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3110,KSH_33978,Csörnyeföld,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3111,KSH_33987,Muraszemenye,HU223,Zala,HU22,Nyugat-Dunántúl,HU2,Dunántúl
3112,KSH_33996,Farád,HU221,Győr-Moson-Sopron,HU22,Nyugat-Dunántúl,HU2,Dunántúl
