ci|tid|sid|li|list_name                                                                                   |votes  |ts|orgs
18|167|006|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000216|02|FIDESZ,KDNP                                                 
18|167|006|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000022|01|MDF                                                         
18|167|006|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000011|01|MIÉP-Jobbik                                                 
18|167|006|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000003|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|007|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000021|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|007|02|Magyar Szocialista Párt                                                                     |0000191|01|MSZP                                                        
18|167|007|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000207|02|FIDESZ,KDNP                                                 
18|167|007|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000033|01|MDF                                                         
18|167|007|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000006|01|MIÉP-Jobbik                                                 
18|167|007|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|008|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000020|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|008|02|Magyar Szocialista Párt                                                                     |0000190|01|MSZP                                                        
18|167|008|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000164|02|FIDESZ,KDNP                                                 
18|167|008|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000015|01|MDF                                                         
18|167|008|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000003|01|MIÉP-Jobbik                                                 
18|167|008|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|009|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000033|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|009|02|Magyar Szocialista Párt                                                                     |0000247|01|MSZP                                                        
18|167|009|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000253|02|FIDESZ,KDNP                                                 
18|167|009|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000053|01|MDF                                                         
18|167|009|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000007|01|MIÉP-Jobbik                                                 
18|167|009|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|010|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000021|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|010|02|Magyar Szocialista Párt                                                                     |0000142|01|MSZP                                                        
18|167|010|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000103|02|FIDESZ,KDNP                                                 
18|167|010|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000014|01|MDF                                                         
18|167|010|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000002|01|MIÉP-Jobbik                                                 
18|167|010|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|011|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000024|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|011|02|Magyar Szocialista Párt                                                                     |0000188|01|MSZP                                                        
18|167|011|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000140|02|FIDESZ,KDNP                                                 
18|167|011|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000021|01|MDF                                                         
18|167|011|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000006|01|MIÉP-Jobbik                                                 
18|167|011|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|012|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000031|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|012|02|Magyar Szocialista Párt                                                                     |0000214|01|MSZP                                                        
18|167|012|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000176|02|FIDESZ,KDNP                                                 
18|167|012|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000022|01|MDF                                                         
18|167|012|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000004|01|MIÉP-Jobbik                                                 
18|167|012|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000000|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|013|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000026|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|013|02|Magyar Szocialista Párt                                                                     |0000225|01|MSZP                                                        
18|167|013|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000217|02|FIDESZ,KDNP                                                 
18|167|013|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000017|01|MDF                                                         
18|167|013|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000007|01|MIÉP-Jobbik                                                 
18|167|013|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000002|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|014|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000020|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|014|02|Magyar Szocialista Párt                                                                     |0000217|01|MSZP                                                        
18|167|014|03|FIDESZ-MAGYAR POLGÁRI SZÖVETSÉG KERESZTÉNYDEMOKRATA  NÉPPÁRT                                |0000276|02|FIDESZ,KDNP                                                 
18|167|014|04|MAGYAR DEMOKRATA FÓRUM                                                                      |0000033|01|MDF                                                         
18|167|014|05|MIÉP-JOBBIK A HARMADIK ÚT                                                                   |0000005|01|MIÉP-Jobbik                                                 
18|167|014|06|KERESZTÉNYDEMOKRATAPÁRT - KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS                            |0000001|01|KERESZTÉNYDEMOKRATAPÁRT                                     
18|167|015|01|SZABAD DEMOKRATÁK SZÖVETSÉGE- A MAGYAR LIBERÁLIS PÁRT                                       |0000021|01|SZDSZ-A MAGYAR LIBERÁLIS PÁRT                               
18|167|015|02|Magyar Szocialista Párt                                                                     |0000279|01|MSZP                                                        
